date,rank,song,artist,last_week_rank,peak_rank,weeks_on_board,year,month,week
2016-01-23,55,Stay A Little Longer,Brothers Osborne,61,55,14,2016,1,4
2016-01-23,56,Back Up,DeJ Loaf Ft. Big Sean,52,47,14,2016,1,4
2016-01-23,57,I Love This Life,LOCASH,65,57,11,2016,1,4
2016-01-23,58,I Got The Boy,Jana Kramer,64,58,13,2016,1,4
2016-01-23,59,Do It Like Me,DLOW,51,45,9,2016,1,4
2016-01-23,60,Best Friend,Young Thug,67,60,7,2016,1,4
2016-01-23,61,Used To Love You,Gwen Stefani,68,52,8,2016,1,4
2016-01-23,62,Good To Be Alive (Hallelujah),Andy Grammer,62,62,4,2016,1,4
2016-01-23,63,Big Rings,Drake Ft. Future,57,52,16,2016,1,4
2016-01-23,64,New Americana,Halsey,60,60,15,2016,1,4
2016-01-23,65,WTF (Where They From),Missy Elliott Ft. Pharrell Williams,63,22,9,2016,1,4
2016-01-23,66,Get Ugly,Jason Derulo,70,66,3,2016,1,4
2016-01-23,67,I'll Show You,Justin Bieber,58,19,10,2016,1,4
2016-01-23,68,The Fix,Nelly Ft. Jeremih,69,62,15,2016,1,4
2016-01-23,69,Backroad Song,Granger Smith,82,69,5,2016,1,4
2016-01-23,70,Downtown,"Macklemore Ft. Ryan Lewis Ft. Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",72,12,20,2016,1,4
2016-01-23,71,Beautiful Drug,Zac Brown Band,81,71,7,2016,1,4
2016-01-23,72,Gonna,Blake Shelton,75,54,17,2016,1,4
2016-01-23,73,Dessert,Dawin,73,73,5,2016,1,4
2016-01-23,74,Break On Me.,Keith Urban,94,74,2,2016,1,4
2016-01-23,75,Dibs,Kelsea Ballerini,76,75,10,2016,1,4
2016-01-23,76,Heartbeat,Carrie Underwood,NA,76,1,2016,1,4
2016-01-23,77,$ave Dat Money,Lil Dicky Ft. Fetty Wap Ft. Rich Homie Quan,78,71,11,2016,1,4
2016-01-23,78,Right Hand,Drake,66,58,17,2016,1,4
2016-01-23,79,Top Of The World,Tim McGraw,84,73,13,2016,1,4
2016-01-23,80,Sorry Not Sorry,Bryson Tiller,77,77,4,2016,1,4
2016-01-23,81,Oui,Jeremih,NA,81,1,2016,1,4
2016-01-23,82,Lay It All On Me,Rudimental Ft. Ed Sheeran,88,48,14,2016,1,4
2016-01-23,83,Really Really,Kevin Gates,79,79,3,2016,1,4
2016-01-23,84,Mr. Misunderstood,Eric Church,92,84,2,2016,1,4
2016-01-23,85,Come Get Her,Rae Sremmurd,71,56,17,2016,1,4
2016-01-23,86,Watch Out,2 Chainz,85,85,2,2016,1,4
2016-01-23,87,Sugar,Robin Schulz Ft. Francesco Yates,NA,87,1,2016,1,4
2016-01-23,88,Hollow,Tori Kelly,80,80,4,2016,1,4
2016-01-23,89,Play No Games,Big Sean Ft. Chris Brown Ft. Ty Dolla $ign,100,84,10,2016,1,4
2016-01-23,90,Let It Go,James Bay,90,90,3,2016,1,4
2016-01-23,91,Confession,Florida Georgia Line,99,91,2,2016,1,4
2016-01-23,92,We Went,Randy Houser,98,92,3,2016,1,4
2016-01-23,93,2 Phones,Kevin Gates,NA,93,1,2016,1,4
2016-01-23,94,RGF Island,Fetty Wap,74,57,13,2016,1,4
2016-01-23,95,Smoke Break,Carrie Underwood,87,43,19,2016,1,4
2016-01-23,96,Ginza,J Balvin,NA,84,13,2016,1,4
2016-01-23,97,Nobody To Blame,Chris Stapleton,NA,97,1,2016,1,4
2016-01-23,98,You Should Be Here,Cole Swindell,97,69,4,2016,1,4
2016-01-23,99,Blase,Ty Dolla $ign Ft. Future Ft. Rae Sremmurd,83,63,17,2016,1,4
2016-01-23,100,Tennessee Whiskey,Chris Stapleton,NA,20,5,2016,1,4
2016-01-30,1,Sorry,Justin Bieber,1,1,12,2016,1,5
2016-01-30,2,Hello,Adele,2,1,12,2016,1,5
2016-01-30,3,Love Yourself,Justin Bieber,3,3,9,2016,1,5
2016-01-30,4,Stressed Out,twenty one pilots,5,4,17,2016,1,5
2016-01-30,5,Same Old Love,Selena Gomez,6,5,18,2016,1,5
2016-01-30,6,Here,Alessia Cara,9,6,24,2016,1,5
2016-01-30,7,Hotline Bling,Drake,4,2,24,2016,1,5
2016-01-30,8,Stitches,Shawn Mendes,7,4,34,2016,1,5
2016-01-30,9,Like I'm Gonna Lose You,Meghan Trainor Ft. John Legend,10,8,28,2016,1,5
2016-01-30,10,What Do You Mean?,Justin Bieber,8,1,20,2016,1,5
2016-01-30,11,Roses,The Chainsmokers Ft. Rozes,13,11,13,2016,1,5
2016-01-30,12,Jumpman,Drake Ft. Future,12,12,17,2016,1,5
2016-01-30,13,Don't,Bryson Tiller,17,13,16,2016,1,5
2016-01-30,14,The Hills,The Weeknd,11,1,34,2016,1,5
2016-01-30,15,In The Night,The Weeknd,16,12,10,2016,1,5
2016-01-30,16,White Iverson,Post Malone,14,14,19,2016,1,5
2016-01-30,17,Antidote,Travis Scott,19,16,19,2016,1,5
2016-01-30,18,679,Fetty Wap Ft. Remy Boyz,18,4,29,2016,1,5
2016-01-30,19,"Me, Myself & I",G-Eazy x Bebe Rexha,29,19,11,2016,1,5
2016-01-30,20,I Know What You Did Last Summer,Shawn Mendes Ft. Camila Cabello,22,20,9,2016,1,5
2016-01-30,21,On My Mind,Ellie Goulding,15,13,17,2016,1,5
2016-01-30,22,Cake By The Ocean,DNCE,26,22,13,2016,1,5
2016-01-30,23,My House,Flo Rida,32,23,10,2016,1,5
2016-01-30,24,Die A Happy Man,Thomas Rhett,23,21,17,2016,1,5
2016-01-30,25,Ex's & Oh's,Elle King,20,10,28,2016,1,5
2016-01-30,26,Say It,Tory Lanez,30,26,13,2016,1,5
2016-01-30,27,Can't Feel My Face,The Weeknd,24,1,32,2016,1,5
2016-01-30,28,Wildest Dreams,Taylor Swift,21,5,21,2016,1,5
2016-01-30,29,Watch Me,Silento,27,3,47,2016,1,5
2016-01-30,30,Confident,Demi Lovato,25,21,15,2016,1,5
2016-01-30,31,Hide Away,Daya,33,31,17,2016,1,5
2016-01-30,32,Lean On,Major Lazer Ft. DJ Snake Ft. MO,31,4,41,2016,1,5
2016-01-30,33,Break Up In A Small Town,Sam Hunt,34,29,15,2016,1,5
2016-01-30,34,One Call Away,Charlie Puth,37,34,7,2016,1,5
2016-01-30,35,Perfect,One Direction,28,10,13,2016,1,5
2016-01-30,36,Down In The DM,Yo Gotti Ft. Nicki Minaj,39,36,7,2016,1,5
2016-01-30,37,Hands To Myself,Selena Gomez,42,37,6,2016,1,5
2016-01-30,38,See You Again,Wiz Khalifa Ft. Charlie Puth,36,1,45,2016,1,5
2016-01-30,39,Trap Queen,Fetty Wap,35,2,52,2016,1,5
2016-01-30,40,Lazarus,David Bowie,NA,40,1,2016,1,5
2016-01-30,41,When We Were Young,Adele,41,22,8,2016,1,5
2016-01-30,42,Space Oddity,David Bowie,NA,15,15,2016,1,5
2016-01-30,43,No Role Modelz,J. Cole,40,36,22,2016,1,5
2016-01-30,44,Exchange,Bryson Tiller,44,44,12,2016,1,5
2016-01-30,45,Under Pressure,Queen Ft. David Bowie,NA,29,16,2016,1,5
2016-01-30,46,Stand By You,Rachel Platten,38,38,9,2016,1,5
2016-01-30,47,Again,Fetty Wap,43,33,23,2016,1,5
2016-01-30,48,Home Alone Tonight,Luke Bryan Ft. Karen Fairchild,51,48,8,2016,1,5
2016-01-30,49,Locked Away,R. City Ft. Adam Levine,45,6,26,2016,1,5
2016-01-30,50,Adventure Of A Lifetime,Coldplay,52,39,10,2016,1,5
2016-01-30,51,Back To Sleep,Chris Brown,53,51,5,2016,1,5
2016-01-30,52,Best Friend,Young Thug,60,52,8,2016,1,5
2016-01-30,53,Focus,Ariana Grande,50,7,11,2016,1,5
2016-01-30,54,Stay A Little Longer,Brothers Osborne,55,54,15,2016,1,5
2016-01-30,55,Out Of The Woods,Taylor Swift,46,18,4,2016,1,5
2016-01-30,56,I Got The Boy,Jana Kramer,58,56,14,2016,1,5
2016-01-30,57,Irresistible,Fall Out Boy,48,48,9,2016,1,5
2016-01-30,58,Do It Like Me,DLOW,59,45,10,2016,1,5
2016-01-30,59,I Love This Life,LOCASH,57,57,12,2016,1,5
2016-01-30,60,Back Up,DeJ Loaf Ft. Big Sean,56,47,15,2016,1,5
2016-01-30,61,Gonna Know We Were Here,Jason Aldean,54,54,14,2016,1,5
2016-01-30,62,Get Ugly,Jason Derulo,66,62,4,2016,1,5
2016-01-30,63,Big Rings,Drake Ft. Future,63,52,17,2016,1,5
2016-01-30,64,Oui,Jeremih,81,64,2,2016,1,5
2016-01-30,65,Backroad Song,Granger Smith,69,65,6,2016,1,5
2016-01-30,66,The Fix,Nelly Ft. Jeremih,68,62,16,2016,1,5
2016-01-30,67,I'll Show You,Justin Bieber,67,19,11,2016,1,5
2016-01-30,68,Sugar,Robin Schulz Ft. Francesco Yates,87,68,2,2016,1,5
2016-01-30,69,Beautiful Drug,Zac Brown Band,71,69,8,2016,1,5
2016-01-30,70,Heartbeat,Carrie Underwood,76,70,2,2016,1,5
2016-01-30,71,2 Phones,Kevin Gates,93,71,2,2016,1,5
2016-01-30,72,Break On Me.,Keith Urban,74,72,3,2016,1,5
2016-01-30,73,WTF (Where They From),Missy Elliott Ft. Pharrell Williams,65,22,10,2016,1,5
2016-01-30,74,Sorry Not Sorry,Bryson Tiller,80,74,5,2016,1,5
2016-01-30,75,Dibs,Kelsea Ballerini,75,75,11,2016,1,5
2016-01-30,76,New Americana,Halsey,64,60,16,2016,1,5
2016-01-30,77,$ave Dat Money,Lil Dicky Ft. Fetty Wap Ft. Rich Homie Quan,77,71,12,2016,1,5
2016-01-30,78,Blackstar,David Bowie,NA,78,1,2016,1,5
2016-01-30,79,Dessert,Dawin,73,73,6,2016,1,5
2016-01-30,80,Used To Love You,Gwen Stefani,61,52,9,2016,1,5
2016-01-30,81,Good To Be Alive (Hallelujah),Andy Grammer,62,62,5,2016,1,5
2016-01-30,82,You Should Be Here,Cole Swindell,98,69,5,2016,1,5
2016-01-30,83,Really Really,Kevin Gates,83,79,4,2016,1,5
2016-01-30,84,Confession,Florida Georgia Line,91,84,3,2016,1,5
2016-01-30,85,Watch Out,2 Chainz,86,85,3,2016,1,5
2016-01-30,86,Mr. Misunderstood,Eric Church,84,84,3,2016,1,5
2016-01-30,87,Let It Go,James Bay,90,87,4,2016,1,5
2016-01-30,88,Lay It All On Me,Rudimental Ft. Ed Sheeran,82,48,15,2016,1,5
2016-01-30,89,Play No Games,Big Sean Ft. Chris Brown Ft. Ty Dolla $ign,89,84,11,2016,1,5
2016-01-30,90,Hollow,Tori Kelly,88,80,5,2016,1,5
2016-01-30,91,Right Hand,Drake,78,58,18,2016,1,5
2016-01-30,92,Gonna,Blake Shelton,72,54,18,2016,1,5
2016-01-30,93,We Went,Randy Houser,92,92,4,2016,1,5
2016-01-30,94,Drunk On Your Love,Brett Eldredge,NA,94,1,2016,1,5
2016-01-30,95,RGF Island,Fetty Wap,94,57,14,2016,1,5
2016-01-30,96,Come Get Her,Rae Sremmurd,85,56,18,2016,1,5
2016-01-30,97,Nobody To Blame,Chris Stapleton,97,97,2,2016,1,5
2016-01-30,98,Bang My Head,David Guetta Ft. Sia Ft. Fetty Wap,NA,98,1,2016,1,5
2016-01-30,99,Blase,Ty Dolla $ign Ft. Future Ft. Rae Sremmurd,99,63,18,2016,1,5
2016-01-30,100,Ginza,J Balvin,96,84,14,2016,1,5
2016-02-06,1,Sorry,Justin Bieber,1,1,13,2016,2,6
2016-02-06,2,Love Yourself,Justin Bieber,3,2,10,2016,2,6
2016-02-06,3,Hello,Adele,2,1,13,2016,2,6
2016-02-06,4,Stressed Out,twenty one pilots,4,4,18,2016,2,6
2016-02-06,5,Here,Alessia Cara,6,5,25,2016,2,6
2016-02-06,6,Stitches,Shawn Mendes,8,4,35,2016,2,6
2016-02-06,7,Same Old Love,Selena Gomez,5,5,19,2016,2,6
2016-02-06,8,Roses,The Chainsmokers Ft. Rozes,11,8,14,2016,2,6
2016-02-06,9,Hotline Bling,Drake,7,2,25,2016,2,6
2016-02-06,10,What Do You Mean?,Justin Bieber,10,1,21,2016,2,6
2016-02-06,11,Like I'm Gonna Lose You,Meghan Trainor Ft. John Legend,9,8,29,2016,2,6
2016-02-06,12,My House,Flo Rida,23,12,11,2016,2,6
2016-02-06,13,In The Night,The Weeknd,15,12,11,2016,2,6
2016-02-06,14,Jumpman,Drake Ft. Future,12,12,18,2016,2,6
2016-02-06,15,Don't,Bryson Tiller,13,13,17,2016,2,6
2016-02-06,16,"Me, Myself & I",G-Eazy x Bebe Rexha,19,16,12,2016,2,6
2016-02-06,17,White Iverson,Post Malone,16,14,20,2016,2,6
2016-02-06,18,The Hills,The Weeknd,14,1,35,2016,2,6
2016-02-06,19,Antidote,Travis Scott,17,16,20,2016,2,6
2016-02-06,20,679,Fetty Wap Ft. Remy Boyz,18,4,30,2016,2,6
2016-02-06,21,Hands To Myself,Selena Gomez,37,21,7,2016,2,6
2016-02-06,22,Cake By The Ocean,DNCE,22,22,14,2016,2,6
2016-02-06,23,Say It,Tory Lanez,26,23,14,2016,2,6
2016-02-06,24,I Know What You Did Last Summer,Shawn Mendes Ft. Camila Cabello,20,20,10,2016,2,6
2016-02-06,25,Die A Happy Man,Thomas Rhett,24,21,18,2016,2,6
2016-02-06,26,One Call Away,Charlie Puth,34,26,8,2016,2,6
2016-02-06,27,On My Mind,Ellie Goulding,21,13,18,2016,2,6
2016-02-06,28,Watch Me,Silento,29,3,48,2016,2,6
2016-02-06,29,Ex's & Oh's,Elle King,25,10,29,2016,2,6
2016-02-06,30,Hide Away,Daya,31,30,18,2016,2,6
2016-02-06,31,Down In The DM,Yo Gotti Ft. Nicki Minaj,36,31,8,2016,2,6
2016-02-06,32,Can't Feel My Face,The Weeknd,27,1,33,2016,2,6
2016-02-06,33,Break Up In A Small Town,Sam Hunt,33,29,16,2016,2,6
2016-02-06,34,Wildest Dreams,Taylor Swift,28,5,22,2016,2,6
2016-02-06,35,When We Were Young,Adele,41,22,9,2016,2,6
2016-02-06,36,Lean On,Major Lazer Ft. DJ Snake Ft. MO,32,4,42,2016,2,6
2016-02-06,37,See You Again,Wiz Khalifa Ft. Charlie Puth,38,1,46,2016,2,6
2016-02-06,38,Perfect,One Direction,35,10,14,2016,2,6
2016-02-06,39,Exchange,Bryson Tiller,44,39,13,2016,2,6
2016-02-06,40,Confident,Demi Lovato,30,21,16,2016,2,6
2016-02-06,41,No Role Modelz,J. Cole,43,36,23,2016,2,6
2016-02-06,42,Stand By You,Rachel Platten,46,38,10,2016,2,6
2016-02-06,43,Again,Fetty Wap,47,33,24,2016,2,6
2016-02-06,44,Home Alone Tonight,Luke Bryan Ft. Karen Fairchild,48,44,9,2016,2,6
2016-02-06,45,Best Friend,Young Thug,52,45,9,2016,2,6
2016-02-06,46,Stay A Little Longer,Brothers Osborne,54,46,16,2016,2,6
2016-02-06,47,Adventure Of A Lifetime,Coldplay,50,39,11,2016,2,6
2016-02-06,48,Locked Away,R. City Ft. Adam Levine,49,6,27,2016,2,6
2016-02-06,49,Back To Sleep,Chris Brown,51,49,6,2016,2,6
2016-02-06,50,Out Of The Woods,Taylor Swift,55,18,5,2016,2,6
2016-02-06,51,Focus,Ariana Grande,53,7,12,2016,2,6
2016-02-06,52,Irresistible,Fall Out Boy,57,48,10,2016,2,6
2016-02-06,53,Do It Like Me,DLOW,58,45,11,2016,2,6
2016-02-06,54,Get Ugly,Jason Derulo,62,54,5,2016,2,6
2016-02-06,55,Oui,Jeremih,64,55,3,2016,2,6
2016-02-06,56,I Love This Life,LOCASH,59,56,13,2016,2,6
2016-02-06,57,Backroad Song,Granger Smith,65,57,7,2016,2,6
2016-02-06,58,Sugar,Robin Schulz Ft. Francesco Yates,68,58,3,2016,2,6
2016-02-06,59,I Got The Boy,Jana Kramer,56,56,15,2016,2,6
2016-02-06,60,Heartbeat,Carrie Underwood,70,60,3,2016,2,6
2016-02-06,61,Back Up,DeJ Loaf Ft. Big Sean,60,47,16,2016,2,6
2016-02-06,62,2 Phones,Kevin Gates,71,62,3,2016,2,6
2016-02-06,63,Big Rings,Drake Ft. Future,63,52,18,2016,2,6
2016-02-06,64,Beautiful Drug,Zac Brown Band,69,64,9,2016,2,6
2016-02-06,65,Break On Me.,Keith Urban,72,65,4,2016,2,6
2016-02-06,66,The Fix,Nelly Ft. Jeremih,66,62,17,2016,2,6
2016-02-06,67,Sorry Not Sorry,Bryson Tiller,74,67,6,2016,2,6
2016-02-06,68,Dessert,Dawin,79,68,7,2016,2,6
2016-02-06,69,Drunk On Your Love,Brett Eldredge,94,69,2,2016,2,6
2016-02-06,70,You Should Be Here,Cole Swindell,82,69,6,2016,2,6
2016-02-06,71,Dibs,Kelsea Ballerini,75,71,12,2016,2,6
2016-02-06,72,Emperor's New Clothes,Panic! At The Disco,NA,68,3,2016,2,6
2016-02-06,73,$ave Dat Money,Lil Dicky Ft. Fetty Wap Ft. Rich Homie Quan,77,71,13,2016,2,6
2016-02-06,74,Gonna Know We Were Here,Jason Aldean,61,54,15,2016,2,6
2016-02-06,75,I'll Show You,Justin Bieber,67,19,12,2016,2,6
2016-02-06,76,Really Really,Kevin Gates,83,76,5,2016,2,6
2016-02-06,77,WTF (Where They From),Missy Elliott Ft. Pharrell Williams,73,22,11,2016,2,6
2016-02-06,78,Confession,Florida Georgia Line,84,78,4,2016,2,6
2016-02-06,79,I Took A Pill In Ibiza,Mike Posner,NA,79,1,2016,2,6
2016-02-06,80,Nobody To Blame,Chris Stapleton,97,80,3,2016,2,6
2016-02-06,81,Hollow,Tori Kelly,90,80,6,2016,2,6
2016-02-06,82,Walking On A Dream,Empire Of The Sun,NA,82,1,2016,2,6
2016-02-06,83,Good To Be Alive (Hallelujah),Andy Grammer,81,62,6,2016,2,6
2016-02-06,84,Bang My Head,David Guetta Ft. Sia Ft. Fetty Wap,98,84,2,2016,2,6
2016-02-06,85,Mr. Misunderstood,Eric Church,86,84,4,2016,2,6
2016-02-06,86,Let It Go,James Bay,87,86,5,2016,2,6
2016-02-06,87,New Americana,Halsey,76,60,17,2016,2,6
2016-02-06,88,Watch Out,2 Chainz,85,85,4,2016,2,6
2016-02-06,89,Victorious,Panic! At The Disco,NA,89,1,2016,2,6
2016-02-06,90,We Went,Randy Houser,93,90,5,2016,2,6
2016-02-06,91,Play No Games,Big Sean Ft. Chris Brown Ft. Ty Dolla $ign,89,84,12,2016,2,6
2016-02-06,92,Death Of A Bachelor,Panic! At The Disco,NA,92,1,2016,2,6
2016-02-06,93,Lay It All On Me,Rudimental Ft. Ed Sheeran,88,48,16,2016,2,6
2016-02-06,94,Right Hand,Drake,91,58,19,2016,2,6
2016-02-06,95,Middle,DJ Snake Ft. Bipolar Sunshine,NA,95,1,2016,2,6
2016-02-06,96,7 Years,Lukas Graham,NA,96,1,2016,2,6
2016-02-06,97,Come Get Her,Rae Sremmurd,96,56,19,2016,2,6
2016-02-06,98,Lean & Dabb,iLoveMemphis,NA,98,1,2016,2,6
2016-02-06,99,Ginza,J Balvin,100,84,15,2016,2,6
2016-02-06,100,Acquainted,The Weeknd,NA,60,4,2016,2,6
2016-02-13,1,Love Yourself,Justin Bieber,2,1,11,2016,2,7
2016-02-13,2,Sorry,Justin Bieber,1,1,14,2016,2,7
2016-02-13,3,Stressed Out,twenty one pilots,4,3,19,2016,2,7
2016-02-13,4,Hello,Adele,3,1,14,2016,2,7
2016-02-13,5,My House,Flo Rida,12,5,12,2016,2,7
2016-02-13,6,Roses,The Chainsmokers Ft. Rozes,8,6,15,2016,2,7
2016-02-13,7,Hands To Myself,Selena Gomez,21,7,8,2016,2,7
2016-02-13,8,Same Old Love,Selena Gomez,7,5,20,2016,2,7
2016-02-13,9,Work,Rihanna Ft. Drake,NA,9,1,2016,2,7
2016-02-13,10,Here,Alessia Cara,5,5,26,2016,2,7
2016-02-13,11,Stitches,Shawn Mendes,6,4,36,2016,2,7
2016-02-13,12,"Me, Myself & I",G-Eazy x Bebe Rexha,16,12,13,2016,2,7
2016-02-13,13,In The Night,The Weeknd,13,12,12,2016,2,7
2016-02-13,14,Hotline Bling,Drake,9,2,26,2016,2,7
2016-02-13,15,Like I'm Gonna Lose You,Meghan Trainor Ft. John Legend,11,8,30,2016,2,7
2016-02-13,16,Don't,Bryson Tiller,15,13,18,2016,2,7
2016-02-13,17,What Do You Mean?,Justin Bieber,10,1,22,2016,2,7
2016-02-13,18,Cake By The Ocean,DNCE,22,18,15,2016,2,7
2016-02-13,19,White Iverson,Post Malone,17,14,21,2016,2,7
2016-02-13,20,Jumpman,Drake Ft. Future,14,12,19,2016,2,7
2016-02-13,21,The Hills,The Weeknd,18,1,36,2016,2,7
2016-02-13,22,One Call Away,Charlie Puth,26,22,9,2016,2,7
2016-02-13,23,Antidote,Travis Scott,19,16,21,2016,2,7
2016-02-13,24,Hide Away,Daya,30,24,19,2016,2,7
2016-02-13,25,I Know What You Did Last Summer,Shawn Mendes Ft. Camila Cabello,24,20,11,2016,2,7
2016-02-13,26,Die A Happy Man,Thomas Rhett,25,21,19,2016,2,7
2016-02-13,27,Say It,Tory Lanez,23,23,15,2016,2,7
2016-02-13,28,679,Fetty Wap Ft. Remy Boyz,20,4,31,2016,2,7
2016-02-13,29,When We Were Young,Adele,35,22,10,2016,2,7
2016-02-13,30,Break Up In A Small Town,Sam Hunt,33,29,17,2016,2,7
2016-02-13,31,Ex's & Oh's,Elle King,29,10,30,2016,2,7
2016-02-13,32,On My Mind,Ellie Goulding,27,13,19,2016,2,7
2016-02-13,33,Down In The DM,Yo Gotti Ft. Nicki Minaj,31,31,9,2016,2,7
2016-02-13,34,Wildest Dreams,Taylor Swift,34,5,23,2016,2,7
2016-02-13,35,Can't Feel My Face,The Weeknd,32,1,34,2016,2,7
2016-02-13,36,Lean On,Major Lazer Ft. DJ Snake Ft. MO,36,4,43,2016,2,7
2016-02-13,37,Stand By You,Rachel Platten,42,37,11,2016,2,7
2016-02-13,38,Home Alone Tonight,Luke Bryan Ft. Karen Fairchild,44,38,10,2016,2,7
2016-02-13,39,Watch Me,Silento,28,3,49,2016,2,7
2016-02-13,40,Exchange,Bryson Tiller,39,39,14,2016,2,7
2016-02-13,41,See You Again,Wiz Khalifa Ft. Charlie Puth,37,1,47,2016,2,7
2016-02-13,42,No Role Modelz,J. Cole,41,36,24,2016,2,7
2016-02-13,43,Perfect,One Direction,38,10,15,2016,2,7
2016-02-13,44,Out Of The Woods,Taylor Swift,50,18,6,2016,2,7
2016-02-13,45,Adventure Of A Lifetime,Coldplay,47,39,12,2016,2,7
2016-02-13,46,Again,Fetty Wap,43,33,25,2016,2,7
2016-02-13,47,Confident,Demi Lovato,40,21,17,2016,2,7
2016-02-13,48,Back To Sleep,Chris Brown,49,48,7,2016,2,7
2016-02-13,49,Best Friend,Young Thug,45,45,10,2016,2,7
2016-02-13,50,Stay A Little Longer,Brothers Osborne,46,46,17,2016,2,7
2016-02-13,51,Irresistible,Fall Out Boy,52,48,11,2016,2,7
2016-02-13,52,Get Ugly,Jason Derulo,54,52,6,2016,2,7
2016-02-13,53,Oui,Jeremih,55,53,4,2016,2,7
2016-02-13,54,Sugar,Robin Schulz Ft. Francesco Yates,58,54,4,2016,2,7
2016-02-13,55,Backroad Song,Granger Smith,57,55,8,2016,2,7
2016-02-13,56,Bake Sale,Wiz Khalifa Ft. Travi$ Scott,NA,56,1,2016,2,7
2016-02-13,57,7 Years,Lukas Graham,96,57,2,2016,2,7
2016-02-13,58,Heartbeat,Carrie Underwood,60,58,4,2016,2,7
2016-02-13,59,I Took A Pill In Ibiza,Mike Posner,79,59,2,2016,2,7
2016-02-13,60,You Should Be Here,Cole Swindell,70,60,7,2016,2,7
2016-02-13,61,Break On Me.,Keith Urban,65,61,5,2016,2,7
2016-02-13,62,Drunk On Your Love,Brett Eldredge,69,62,3,2016,2,7
2016-02-13,63,Beautiful Drug,Zac Brown Band,64,63,10,2016,2,7
2016-02-13,64,Watch Out,2 Chainz,88,64,5,2016,2,7
2016-02-13,65,Walking On A Dream,Empire Of The Sun,82,65,2,2016,2,7
2016-02-13,66,Dibs,Kelsea Ballerini,71,66,13,2016,2,7
2016-02-13,67,2 Phones,Kevin Gates,62,62,4,2016,2,7
2016-02-13,68,I Love This Life,LOCASH,56,56,14,2016,2,7
2016-02-13,69,Confession,Florida Georgia Line,78,69,5,2016,2,7
2016-02-13,70,Good To Be Alive (Hallelujah),Andy Grammer,83,62,7,2016,2,7
2016-02-13,71,Big Rings,Drake Ft. Future,63,52,19,2016,2,7
2016-02-13,72,We Went,Randy Houser,90,72,6,2016,2,7
2016-02-13,73,I Got The Boy,Jana Kramer,59,56,16,2016,2,7
2016-02-13,74,The Fix,Nelly Ft. Jeremih,66,62,18,2016,2,7
2016-02-13,75,Let It Go,James Bay,86,75,6,2016,2,7
2016-02-13,76,Nobody To Blame,Chris Stapleton,80,76,4,2016,2,7
2016-02-13,77,Sorry Not Sorry,Bryson Tiller,67,67,7,2016,2,7
2016-02-13,78,Do It Like Me,DLOW,53,45,12,2016,2,7
2016-02-13,79,Bang My Head,David Guetta Ft. Sia Ft. Fetty Wap,84,79,3,2016,2,7
2016-02-13,80,$ave Dat Money,Lil Dicky Ft. Fetty Wap Ft. Rich Homie Quan,73,71,14,2016,2,7
2016-02-13,81,Something In The Way You Move,Ellie Goulding,NA,81,1,2016,2,7
2016-02-13,82,Really Really,Kevin Gates,76,76,6,2016,2,7
2016-02-13,83,Back Up,DeJ Loaf Ft. Big Sean,61,47,17,2016,2,7
2016-02-13,84,WTF (Where They From),Missy Elliott Ft. Pharrell Williams,77,22,12,2016,2,7
2016-02-13,85,Mr. Misunderstood,Eric Church,85,84,5,2016,2,7
2016-02-13,86,Hollow,Tori Kelly,81,80,7,2016,2,7
2016-02-13,87,I Like The Sound Of That,Rascal Flatts,NA,87,1,2016,2,7
2016-02-13,88,Middle,DJ Snake Ft. Bipolar Sunshine,95,88,2,2016,2,7
2016-02-13,89,Focus,Ariana Grande,51,7,13,2016,2,7
2016-02-13,90,Dessert,Dawin,68,68,8,2016,2,7
2016-02-13,91,My Church,Maren Morris,NA,91,1,2016,2,7
2016-02-13,92,Play No Games,Big Sean Ft. Chris Brown Ft. Ty Dolla $ign,91,84,13,2016,2,7
2016-02-13,93,Gonna Know We Were Here,Jason Aldean,74,54,16,2016,2,7
2016-02-13,94,Country Nation,Brad Paisley,NA,94,1,2016,2,7
2016-02-13,95,Humble And Kind,Tim McGraw,NA,95,1,2016,2,7
2016-02-13,96,Emperor's New Clothes,Panic! At The Disco,72,68,4,2016,2,7
2016-02-13,97,Bottom Of The Bottle,Curren$Y Ft. August Alsina Ft. Lil Wayne,NA,97,1,2016,2,7
2016-02-13,98,Somewhere On A Beach,Dierks Bentley,NA,98,1,2016,2,7
2016-02-13,99,Acquainted,The Weeknd,100,60,5,2016,2,7
2016-02-13,100,Snapback,Old Dominion,NA,100,1,2016,2,7
2016-02-20,1,Pillowtalk,Zayn,NA,1,1,2016,2,8
2016-02-20,2,Love Yourself,Justin Bieber,1,1,12,2016,2,8
2016-02-20,3,Sorry,Justin Bieber,2,1,15,2016,2,8
2016-02-20,4,Stressed Out,twenty one pilots,3,3,20,2016,2,8
2016-02-20,5,Hello,Adele,4,1,15,2016,2,8
2016-02-20,6,Summer Sixteen,Drake,NA,6,1,2016,2,8
2016-02-20,7,Work,Rihanna Ft. Drake,9,7,2,2016,2,8
2016-02-20,8,My House,Flo Rida,5,5,13,2016,2,8
2016-02-20,9,Roses,The Chainsmokers Ft. Rozes,6,6,16,2016,2,8
2016-02-20,10,"Me, Myself & I",G-Eazy x Bebe Rexha,12,10,14,2016,2,8
